,question,answer,ground_truth,contexts,quadro
139,"No episódio 'dupla', o que Stephanie e Jefferson tentaram fazer no motel?",Eles tentaram fazer uma dupla penetração no motel.,Tentaram fazer dupla penetração.,"['Já pensou a cara? De ter que explicar a situação? [ risos] Gente… Usa um maiorzinho, não faz isso, não, que cê perde… Aloka… Adorei, adorei. Um beijo, gente.', 'E aí, nossa… Ufa, Alívio, eles foram tomar um banho comemorando que deu tudo certo… [efeito sonoro de registro sendo aberto e água caindo] E Stephanie me escorrega no banheiro e tem um tombo… — Mas um tombo… [risos] Digo de PS.', 'risos] Gente… Usa um maiorzinho, não faz isso, não, que cê perde… Aloka… Adorei, adorei. Um beijo, gente.', 'Essa dupla penetração, né? Então, o Jefferson ali no anal enquanto esse bullet aí era introduzido na vagina de Stephanie… —']",../perguntas/pimenta-no-dos-outros-perguntas.json
140,"No episódio 'dupla', o que aconteceu com o bulletzinho após a dupla penetração?",Não há informação suficiente no episódio.,Ficou preso no canal vaginal de Stephanie.,"['[vinheta] Hum, Pimenta… No dos Outros. [ vinheta]', 'Já pensou a cara? De ter que explicar a situação? [ risos] Gente… Usa um maiorzinho, não faz isso, não, que cê perde… Aloka… Adorei, adorei. Um beijo, gente.', 'E aí, nossa… Ufa, Alívio, eles foram tomar um banho comemorando que deu tudo certo… [efeito sonoro de registro sendo aberto e água caindo] E Stephanie me escorrega no banheiro e tem um tombo… — Mas um tombo… [risos] Digo de PS.', 'risos] Gente… Usa um maiorzinho, não faz isso, não, que cê perde… Aloka… Adorei, adorei. Um beijo, gente.']",../perguntas/pimenta-no-dos-outros-perguntas.json
141,"No episódio 'furico', quem é a personagem principal da história?",A personagem principal da história é a Rita.,Rita,"['E levem de casa a este momento tão particular, né? Boa sorte pra vocês e boa recuperação, Rita. Beijo.', '[vinheta] Pimenta no dos Outros é mais um quadro do canal Não Inviabilize. [ vinheta]', 'O link tá aqui na descrição do episódio. E hoje eu vou contar para vocês a história da Rita. — Ê, Rita… — [risos] Então vamos lá, vamos de história.', 'E aí foram pra lá, conversaram bastante… — Yolanda é muito bacana mesmo, né? Além de ser uma excelente profissional, é uma pessoa muito bacana. — E aí, conversa vai, conversa vem, começou ali o e rola, né? E aí a Rita falou: “Bom, hoje quero dar o toba, gosto, mas é sempre uma dificuldade, mas hoje vou”. E aí o Charles ficou ali felizão, né?']",../perguntas/pimenta-no-dos-outros-perguntas.json
142,"No episódio 'furico', qual é o hábito de Rita e Charles em seu relacionamento?",Não há informação suficiente no episódio.,Fazer ménage,"['[vinheta] Pimenta no dos Outros é mais um quadro do canal Não Inviabilize. [ vinheta]', 'Os três, né? Eles já tinham tomado champanhe e tal. —', 'E levem de casa a este momento tão particular, né? Boa sorte pra vocês e boa recuperação, Rita. Beijo.', 'E aí foram pra lá, conversaram bastante… — Yolanda é muito bacana mesmo, né? Além de ser uma excelente profissional, é uma pessoa muito bacana. — E aí, conversa vai, conversa vem, começou ali o e rola, né? E aí a Rita falou: “Bom, hoje quero dar o toba, gosto, mas é sempre uma dificuldade, mas hoje vou”. E aí o Charles ficou ali felizão, né?']",../perguntas/pimenta-no-dos-outros-perguntas.json
143,"No episódio 'furico', o que aconteceu com Rita durante o encontro com Yolanda no motel?",Não há informação suficiente no episódio.,Rita sentiu uma ardência no furico após o marido jogar álcool em gel,"['Os três, né? Eles já tinham tomado champanhe e tal. —', 'E agora Rita e Charles já aprenderam que tem que levar seu próprio lubrificante.', '[trlha]', 'E levem de casa a este momento tão particular, né? Boa sorte pra vocês e boa recuperação, Rita. Beijo.']",../perguntas/pimenta-no-dos-outros-perguntas.json
144,"No episódio 'sabre de luz', quem é o protagonista da história?",O protagonista da história é o Márcio.,Márcio,"['Déia Freitas: E assim como nosso amigo Márcio fez, — Ê, Márcio… [risos] — que apostou em novas formas de incrementar as coisinhas aí com Regiane, sua parceira, muitas pessoas têm esse desejo, mas para isso tem que apostar aí nos produtos certos, né? [ risos] — Né, Márcio? — Então vai no site da Pantynova que é sem erro. Vocês podem usar o meu cupom de 10% de desconto em todo o site. Eu tenho dois cupons lá: PIMENTANOMEU e PIMENTANOMEU1. [', 'Aí lá no hotel eles começaram e tal de novo, aquele puta clima, tiraram a roupa e o Márcio falou que foi ali oral pra todo lado e chegou a hora de botar camisinha. E o Márcio queria, lógico, estrear a camisinha toda brilhante, que brilha no escuro do pacotinho que ele tinha ali pegado escondido. Só ele pegou, né? A Regiane nem viu. E aí lá foi Márcio e vestiu a camisinha.', 'E, na cabeça do Márcio, assim, ele voltou aos seus 19 anos… Ele falou: “Pô, eu vou ter um sabre de luz”. — [ risos] Ô, meu Deus… — “Eu vou ter aqui o meu sabre de luz”. Aí lá no hotel eles começaram e tal de novo, aquele puta clima, tiraram a roupa e o Márcio falou que foi ali oral pra todo lado e chegou a hora de botar camisinha. E o Márcio queria, lógico, estrear a camisinha toda brilhante, que brilha no escuro do pacotinho que ele tinha ali pegado escondido. Só ele pegou, né?', 'Beleza, foi pro caixa, passou ali todas as coisas e tal, ele pagou e eles voltaram ali para o hotel, né? — Que ele estava hospedado… Que Márcio estava hospedado. — Para continuar no vamo ver ali, que a coisa estava muito boa.']",../perguntas/pimenta-no-dos-outros-perguntas.json
145,"No episódio 'sabre de luz', o que aconteceu com o Márcio após colocar a camisinha?",Não há informação suficiente no episódio.,Ele sentiu um mal-estar e seu pênis ficou apertado,"['E eles passavam o tempo todo transando. [ risos]', 'Ê, Márcio… — Então vamos lá, vamos de história.', 'Mas muito boa história, Márcio. Até mais.', 'Para continuar no vamo ver ali, que a coisa estava muito boa.']",../perguntas/pimenta-no-dos-outros-perguntas.json
146,"No episódio 'sabre de luz', qual é o apelido que o Márcio deu para a camisinha?",Não há informação suficiente no episódio.,Sabre de Luz,"['E eles passavam o tempo todo transando. [ risos]', 'Aí lá no hotel eles começaram e tal de novo, aquele puta clima, tiraram a roupa e o Márcio falou que foi ali oral pra todo lado e chegou a hora de botar camisinha. E o Márcio queria, lógico, estrear a camisinha toda brilhante, que brilha no escuro do pacotinho que ele tinha ali pegado escondido. Só ele pegou, né? A Regiane nem viu. E aí lá foi Márcio e vestiu a camisinha.', 'Para continuar no vamo ver ali, que a coisa estava muito boa.', 'Ê, Márcio… — Então vamos lá, vamos de história.']",../perguntas/pimenta-no-dos-outros-perguntas.json
147,"No episódio 'peitos', quem é a personagem principal da história?",A personagem principal da história é a Baby.,A Baby,"['risos] — A Sandra ficou puta. —', '[vinheta] Pimenta no dos Outros é mais um quadro do canal Não Inviabilize. [ vinheta]', 'risos] — Ê, Baby… —', 'E aí a idosinha falou: “Bom, então acho que eu vou dormir, né? Ele tá melhor então e nã nã nã”. — E era tudo o que a Baby precisava. — Assim que a idosinha foi dormir, a Baby voltou lá pro quarto com esse carinha — que a gente pode dar qualquer nome pra ele aí… Roberto. — Voltou lá pro quarto com o Roberto, e aí foi chupão, foi tudo naquele peito… [risos] — Ela queria performar com o peito, tipo, [efeito sonoros de gemido ao fundo] cavalgar para ver se eles iam pular muito.']",../perguntas/pimenta-no-dos-outros-perguntas.json
148,"No episódio 'peitos', o que a Baby fez na festa que chamou atenção de todos?","Ela permitiu que um cara tocasse seus peitos e começou a falar sobre a simetria e a anatomia deles, como se fosse uma profissional da área de cirurgia plástica.",Mostrou os seios operados e perguntou se as pessoas queriam tocar neles,"['risos] — A Sandra ficou puta. —', 'Assim, uma conversa super… [risos] Como se ela fosse uma profissional da área, sabe? Médica cirurgia plástica. [ risos] —', 'risos] — Ê, Baby… —', 'E aí o cara botou a mão ali nos peitos da Baby e ela foi falando: “Você viu como ficou simétrico e tal? Anatômico e nã nã nã”. — Assim, uma conversa super… [risos] Como se ela fosse uma profissional da área, sabe? Médica cirurgia plástica. [ risos] —']",../perguntas/pimenta-no-dos-outros-perguntas.json
149,"No episódio 'peitos', quem foi o cara que a Baby se interessou na festa?",Não há informação suficiente no episódio.,O Roberto,"['risos] — A Sandra ficou puta. —', 'risos] — Ê, Baby… —', 'Assim, uma conversa super… [risos] Como se ela fosse uma profissional da área, sabe? Médica cirurgia plástica. [ risos] —', '[vinheta] Pimenta no dos Outros é mais um quadro do canal Não Inviabilize. [ vinheta]']",../perguntas/pimenta-no-dos-outros-perguntas.json
150,"No episódio 'bundudinho', quem é o personagem principal da história?",Não há informação suficiente no episódio.,Cleverson,"['[vinheta] Pimenta no dos Outros é mais um quadro do canal Não Inviabilize. [ vinheta]', 'Falou: “Poxa, quando eu voltar, eu vou catar esse cara, vou, nossa, acabar com ele”…', 'Eu volto semana que vem com mais uma história do nosso quadro aí [risos] Pimenta no dos Outros. Um beijo, gente.', 'Então, vão lá, é: pantynova.com o site. Gente, eu amei a história do Cleverson e comentem lá no nosso grupo. Eu volto semana que vem com mais uma história do nosso quadro aí [risos] Pimenta no dos Outros. Um beijo, gente.']",../perguntas/pimenta-no-dos-outros-perguntas.json
151,"No episódio 'bundudinho', o que Cleverson achou que era o tubo que estava ao lado da cama?",Não há informação suficiente no episódio.,Lubrificante,"['Ele falou que sentia mesmo, assim, refrescante… [risos] — Mas ardido, né? Coitado… — E essa é a história aí de Cleverson e Carlinhos, que hoje são amigos e dão muitas risadas dessa história. Um beijo aí pros dois.', 'Então, vão lá, é: pantynova.com o site. Gente, eu amei a história do Cleverson e comentem lá no nosso grupo. Eu volto semana que vem com mais uma história do nosso quadro aí [risos] Pimenta no dos Outros. Um beijo, gente.', 'E aí o Carlinhos, com aquela bunda linda dele, começou a mandar, assim, uns nudes maravilhosos pra Cleverson. E o Cleverson já animado, né? Falou: “Poxa, quando eu voltar, eu vou catar esse cara, vou, nossa, acabar com ele”…', 'Eu volto semana que vem com mais uma história do nosso quadro aí [risos] Pimenta no dos Outros. Um beijo, gente.']",../perguntas/pimenta-no-dos-outros-perguntas.json
152,"No episódio 'bundudinho', o que Cleverson realmente besuntou o cu de Carlinhos com?",Não há informação suficiente no episódio.,Pasta de dente,"['Eu volto semana que vem com mais uma história do nosso quadro aí [risos] Pimenta no dos Outros. Um beijo, gente.', 'Falou: “Poxa, quando eu voltar, eu vou catar esse cara, vou, nossa, acabar com ele”…', 'Ele falou que sentia mesmo, assim, refrescante… [risos] — Mas ardido, né? Coitado… — E essa é a história aí de Cleverson e Carlinhos, que hoje são amigos e dão muitas risadas dessa história. Um beijo aí pros dois.', '[vinheta] Hum, Pimenta… No dos Outros. [ vinheta]']",../perguntas/pimenta-no-dos-outros-perguntas.json
153,"No episódio 'rude', quem é o protagonista da história?",Não há informação suficiente no episódio.,Carlito,"['Vou te machucar e nã nã nã. Não quero”. [ risos] — Não quero é ótimo. [ risos] —', 'Então ele já ficou com um pouco de cisma. —', 'risos] — Não quero é ótimo. [ risos] —', 'a moça super bom papo… — A gente pode chamar a moça de Malu. — Super bom papo ali, conversando com o Carlito e nã nã nã e eles acabaram não transando nesse dia, eles só deram uns amassos ali no carro e beleza, foi cada um para sua casa.']",../perguntas/pimenta-no-dos-outros-perguntas.json
154,"No episódio 'rude', o que a Malu pediu ao Carlito fazer durante o sexo?",Não há informação suficiente no episódio.,Apertar os mamilos dela,"['Então ele já ficou com um pouco de cisma. —', 'risos] — Não quero é ótimo. [ risos] —', 'Vou te machucar e nã nã nã. Não quero”. [ risos] — Não quero é ótimo. [ risos] —', 'a moça super bom papo… — A gente pode chamar a moça de Malu. — Super bom papo ali, conversando com o Carlito e nã nã nã e eles acabaram não transando nesse dia, eles só deram uns amassos ali no carro e beleza, foi cada um para sua casa.']",../perguntas/pimenta-no-dos-outros-perguntas.json
155,"No episódio 'rude', por que o Carlito começou a ter cismas com a Malu?",Não há informação suficiente no episódio.,Pela surpresa do tapa na cara dele e pela falta de comunicação sobre as preferências sexuais,"['Então ele já ficou com um pouco de cisma. —', '[vinheta] Hum, Pimenta… No dos Outros. [ vinheta]', 'risos] — Não quero é ótimo. [ risos] —', 'a moça super bom papo… — A gente pode chamar a moça de Malu. — Super bom papo ali, conversando com o Carlito e nã nã nã e eles acabaram não transando nesse dia, eles só deram uns amassos ali no carro e beleza, foi cada um para sua casa.']",../perguntas/pimenta-no-dos-outros-perguntas.json
156,"No episódio 'mão na roda', quem é o personagem central da história?",O personagem central da história é o Décio.,Décio,"['risos] — Ô meu Deus… —', '[vinheta] Pimenta no dos Outros é mais um quadro do canal Não Inviabilize. [ vinheta]', 'risos] A mão do Décio no cu dele. Praticamente algema humana o seu Hermes. [ risos] —', 'E quanto mais o Décio enfiava a mão ali, o braço praticamente no seu Hermes, mais ele pedia.']",../perguntas/pimenta-no-dos-outros-perguntas.json
